,did,dre,gid
30341,25,Punt,2013121500
30342,26,Interception,2013121500
30343,27,Field Goal,2013121500
30344,28,Touchdown,2013121500
30345,29,End of Game,2013121500
30346,1,Interception,2013121501
30347,2,Field Goal,2013121501
30348,3,Field Goal,2013121501
30349,4,Interception,2013121501
30350,5,Punt,2013121501
30351,6,Punt,2013121501
30352,7,Interception,2013121501
30353,8,Punt,2013121501
30354,9,Punt,2013121501
30355,10,Touchdown,2013121501
30356,11,End of Half,2013121501
30357,12,Interception,2013121501
30358,13,Touchdown,2013121501
30359,14,Fumble,2013121501
30360,15,Punt,2013121501
30361,16,Punt,2013121501
30362,17,Touchdown,2013121501
30363,18,Punt,2013121501
30364,19,Touchdown,2013121501
30365,20,Punt,2013121501
30366,21,Touchdown,2013121501
30367,22,Touchdown,2013121501
30368,23,End of Game,2013121501
30369,1,Touchdown,2013121502
30370,2,Punt,2013121502
30371,3,Interception,2013121502
30372,4,Field Goal,2013121502
30373,5,Punt,2013121502
30374,6,Interception,2013121502
30375,7,Field Goal,2013121502
30376,8,Punt,2013121502
30377,9,Touchdown,2013121502
30378,10,Interception,2013121502
30379,11,Field Goal,2013121502
30380,12,Punt,2013121502
30381,13,End of Half,2013121502
30382,14,Punt,2013121502
30383,15,Field Goal,2013121502
30384,16,Punt,2013121502
30385,17,Punt,2013121502
30386,18,Punt,2013121502
30387,19,Punt,2013121502
30388,20,Safety,2013121502
30389,21,Downs,2013121502
30390,22,Punt,2013121502
30391,23,Punt,2013121502
30392,24,Punt,2013121502
30393,25,Punt,2013121502
30394,26,Downs,2013121502
30395,27,Punt,2013121502
30396,28,End of Game,2013121502
30397,1,Interception,2013121503
30398,2,Field Goal,2013121503
30399,3,Punt,2013121503
30400,4,Interception,2013121503
30401,5,Field Goal,2013121503
30402,6,Missed FG,2013121503
30403,7,Touchdown,2013121503
30404,8,Punt,2013121503
30405,9,Punt,2013121503
30406,10,Touchdown,2013121503
30407,11,Punt,2013121503
30408,12,Touchdown,2013121503
30409,13,Fumble,2013121503
30410,14,Field Goal,2013121503
30411,15,Punt,2013121503
30412,16,Fumble,2013121503
30413,17,Punt,2013121503
30414,18,Field Goal,2013121503
30415,19,Fumble,2013121503
30416,20,Touchdown,2013121503
30417,21,Touchdown,2013121503
30418,22,Interception,2013121503
30419,23,Punt,2013121503
30420,24,Downs,2013121503
30421,25,End of Game,2013121503
30422,1,Punt,2013121504
30423,2,Field Goal,2013121504
30424,3,Punt,2013121504
30425,4,Punt,2013121504
30426,5,Punt,2013121504
30427,6,Punt,2013121504
30428,7,Fumble,2013121504
30429,8,Touchdown,2013121504
30430,9,Touchdown,2013121504
30431,10,End of Half,2013121504
30432,11,Missed FG,2013121504
30433,12,Field Goal,2013121504
30434,13,Punt,2013121504
30435,14,Touchdown,2013121504
30436,15,Field Goal,2013121504
30437,16,Punt,2013121504
30438,17,Touchdown,2013121504
30439,18,Touchdown,2013121504
30440,19,Interception,2013121504
30441,20,End of Game,2013121504
30442,1,Missed FG,2013121505
30443,2,Punt,2013121505
30444,3,Touchdown,2013121505
30445,4,Field Goal,2013121505
30446,5,Field Goal,2013121505
30447,6,Field Goal,2013121505
30448,7,Touchdown,2013121505
30449,8,Field Goal,2013121505
30450,9,Punt,2013121505
30451,10,Touchdown,2013121505
30452,11,Interception,2013121505
30453,12,Punt,2013121505
30454,13,Downs,2013121505
30455,14,Field Goal,2013121505
30456,15,Touchdown,2013121505
30457,16,Interception,2013121505
30458,17,Touchdown,2013121505
30459,18,Touchdown,2013121505
30460,19,Punt,2013121505
30461,20,Punt,2013121505
30462,21,Punt,2013121505
30463,22,Touchdown,2013121505
30464,23,Touchdown,2013121505
30465,24,Touchdown,2013121505
30466,25,End of Game,2013121505
30467,1,Punt,2013121506
30468,2,Punt,2013121506
30469,3,Field Goal,2013121506
30470,4,Punt,2013121506
30471,5,Punt,2013121506
30472,6,Interception,2013121506
30473,7,Punt,2013121506
30474,8,Punt,2013121506
30475,9,Punt,2013121506
30476,10,Interception,2013121506
30477,11,Touchdown,2013121506
30478,12,Punt,2013121506
30479,13,Field Goal,2013121506
30480,14,Interception,2013121506
30481,15,Punt,2013121506
30482,16,Field Goal,2013121506
30483,17,Punt,2013121506
30484,18,Punt,2013121506
30485,19,Punt,2013121506
30486,20,Interception,2013121506
30487,21,Interception,2013121506
30488,22,Touchdown,2013121506
30489,23,Punt,2013121506
30490,24,Punt,2013121506
30491,25,Interception,2013121506
30492,26,Punt,2013121506
30493,27,End of Game,2013121506
30494,1,Punt,2013121507
30495,2,Interception,2013121507
30496,3,Touchdown,2013121507
30497,4,Interception,2013121507
30498,5,Touchdown,2013121507
30499,6,Field Goal,2013121507
30500,7,Field Goal,2013121507
30501,8,Punt,2013121507
30502,9,Punt,2013121507
30503,10,Touchdown,2013121507
30504,11,Missed FG,2013121507
30505,12,End of Half,2013121507
30506,13,Fumble,2013121507
30507,14,Punt,2013121507
30508,15,Punt,2013121507
30509,16,Field Goal,2013121507
30510,17,Touchdown,2013121507
30511,18,Punt,2013121507
30512,19,Touchdown,2013121507
30513,20,Missed FG,2013121507
30514,21,End of Game,2013121507
30515,1,Punt,2013121508
30516,2,Touchdown,2013121508
30517,3,Punt,2013121508
30518,4,Punt,2013121508
30519,5,Punt,2013121508
30520,6,Punt,2013121508
30521,7,Punt,2013121508
30522,8,Field Goal,2013121508
30523,9,Punt,2013121508
30524,10,Touchdown,2013121508
30525,11,Touchdown,2013121508
30526,12,End of Half,2013121508
30527,13,Punt,2013121508
30528,14,Punt,2013121508
30529,15,Field Goal,2013121508
30530,16,Punt,2013121508
30531,17,Punt,2013121508
30532,18,Touchdown,2013121508
30533,19,Field Goal,2013121508
30534,20,Fumble,2013121508
30535,21,Downs,2013121508
30536,22,Field Goal,2013121508
30537,23,Interception,2013121508
30538,24,End of Game,2013121508
30539,1,Punt,2013121509
30540,2,Field Goal,2013121509
30541,3,Touchdown,2013121509
30542,4,Touchdown,2013121509
30543,5,Field Goal,2013121509
30544,6,Punt,2013121509
30545,7,Punt,2013121509
30546,8,Punt,2013121509
30547,9,End of Half,2013121509
30548,10,Field Goal,2013121509
30549,11,Touchdown,2013121509
30550,12,Touchdown,2013121509
30551,13,Punt,2013121509
30552,14,Punt,2013121509
30553,15,Missed FG,2013121509
30554,16,Touchdown,2013121509
30555,17,Interception,2013121509
30556,18,Touchdown,2013121509
30557,19,Punt,2013121509
30558,20,Field Goal,2013121509
30559,21,Touchdown,2013121509
30560,22,End of Half,2013121509
30561,23,Interception,2013121509
30562,24,Field Goal,2013121509
30563,1,Punt,2013121510
30564,2,Punt,2013121510
30565,3,Field Goal,2013121510
30566,4,Field Goal,2013121510
30567,5,Field Goal,2013121510
30568,6,Field Goal,2013121510
30569,7,Touchdown,2013121510
30570,8,Punt,2013121510
30571,9,Field Goal,2013121510
30572,10,End of Half,2013121510
30573,11,Punt,2013121510
30574,12,Downs,2013121510
30575,13,Touchdown,2013121510
30576,14,Punt,2013121510
30577,15,"Blocked Punt, Downs",2013121510
30578,16,Touchdown,2013121510
30579,17,Interception,2013121510
30580,18,Touchdown,2013121510
30581,19,End of Game,2013121510
30582,1,Touchdown,2013121511
30583,2,Field Goal,2013121511
30584,3,Touchdown,2013121511
30585,4,Interception,2013121511
30586,5,Touchdown,2013121511
30587,6,Punt,2013121511
30588,7,Fumble,2013121511
30589,8,Touchdown,2013121511
30590,9,Interception,2013121511
30591,10,Touchdown,2013121511
30592,11,Touchdown,2013121511
30593,12,Punt,2013121511
30594,13,End of Half,2013121511
30595,14,Touchdown,2013121511
30596,15,Punt,2013121511
30597,16,Touchdown,2013121511
30598,17,Touchdown,2013121511
30599,18,Fumble,2013121511
30600,19,Touchdown,2013121511
30601,20,Interception,2013121511
30602,21,Fumble,2013121511
30603,22,Interception,2013121511
30604,23,Touchdown,2013121511
30605,24,Punt,2013121511
30606,25,Punt,2013121511
30607,26,Interception,2013121511
30608,27,End of Game,2013121511
30609,1,Field Goal,2013121512
30610,2,Field Goal,2013121512
30611,3,Field Goal,2013121512
30612,4,Punt,2013121512
30613,5,Touchdown,2013121512
30614,6,Punt,2013121512
30615,7,Punt,2013121512
30616,8,Punt,2013121512
30617,9,Field Goal,2013121512
30618,10,Interception,2013121512
30619,11,Field Goal,2013121512
30620,12,Punt,2013121512
30621,13,Touchdown,2013121512
30622,14,End of Half,2013121512
30623,15,Touchdown,2013121512
30624,16,Field Goal,2013121512
30625,17,Touchdown,2013121512
30626,18,Punt,2013121512
30627,19,Touchdown,2013121512
30628,20,Touchdown,2013121512
30629,21,Touchdown,2013121512
30630,22,Interception,2013121512
30631,23,Touchdown,2013121512
30632,24,Interception,2013121512
30633,25,End of Game,2013121512
30634,1,Punt,2013121513
30635,2,Downs,2013121513
30636,3,Touchdown,2013121513
30637,4,Punt,2013121513
30638,5,Touchdown,2013121513
30639,6,Punt,2013121513
30640,7,Punt,2013121513
30641,8,Field Goal,2013121513
30642,9,Touchdown,2013121513
30643,10,Field Goal,2013121513
30644,11,End of Half,2013121513
30645,12,Fumble,2013121513
30646,13,Interception,2013121513
30647,14,Punt,2013121513
30648,15,Field Goal,2013121513
30649,16,Touchdown,2013121513
30650,17,Punt,2013121513
30651,18,Touchdown,2013121513
30652,19,Punt,2013121513
30653,20,Downs,2013121513
30654,21,End of Game,2013121513
30655,1,Touchdown,2013121600
30656,2,Punt,2013121600
30657,3,Punt,2013121600
30658,4,Field Goal,2013121600
30659,5,Punt,2013121600
30660,6,Punt,2013121600
30661,7,Punt,2013121600
30662,8,Field Goal,2013121600
30663,9,Punt,2013121600
30664,10,Field Goal,2013121600
30665,11,Punt,2013121600
30666,12,Interception,2013121600
30667,13,Field Goal,2013121600
30668,14,Field Goal,2013121600
30669,15,Punt,2013121600
30670,16,Punt,2013121600
30671,17,Punt,2013121600
30672,18,Interception,2013121600
30673,19,Field Goal,2013121600
30674,20,Touchdown,2013121600
30675,21,Field Goal,2013121600
30676,22,Interception,2013121600
30677,23,End of Game,2013121600
30678,1,Punt,2013122200
30679,2,Punt,2013122200
30680,3,Punt,2013122200
30681,4,Field Goal,2013122200
30682,5,Punt,2013122200
30683,6,Punt,2013122200
30684,7,Punt,2013122200
30685,8,Touchdown,2013122200
30686,9,Punt,2013122200
30687,10,Interception,2013122200
30688,11,Punt,2013122200
30689,12,Punt,2013122200
30690,13,Punt,2013122200
30691,14,End of Half,2013122200
30692,15,Punt,2013122200
30693,16,Punt,2013122200
30694,17,Punt,2013122200
30695,18,Punt,2013122200
30696,19,Field Goal,2013122200
30697,20,Interception,2013122200
30698,21,Field Goal,2013122200
30699,22,Punt,2013122200
30700,23,Punt,2013122200
30701,24,Downs,2013122200
30702,25,Field Goal,2013122200
30703,26,Interception,2013122200
30704,27,End of Game,2013122200
30705,1,Interception,2013122201
30706,2,Punt,2013122201
30707,3,Punt,2013122201
30708,4,Punt,2013122201
30709,5,Punt,2013122201
30710,6,Field Goal,2013122201
30711,7,Field Goal,2013122201
30712,8,Punt,2013122201
30713,9,Punt,2013122201
30714,10,Punt,2013122201
30715,11,Interception,2013122201
30716,12,Touchdown,2013122201
30717,13,Punt,2013122201
30718,14,End of Half,2013122201
30719,15,Downs,2013122201
30720,16,Field Goal,2013122201
30721,17,Interception,2013122201
30722,18,Punt,2013122201
30723,19,Punt,2013122201
30724,20,Punt,2013122201
30725,21,Touchdown,2013122201
30726,22,Punt,2013122201
30727,23,Punt,2013122201
30728,24,Punt,2013122201
30729,25,Punt,2013122201
30730,26,Touchdown,2013122201
30731,27,End of Game,2013122201
30732,1,Fumble,2013122202
30733,2,Touchdown,2013122202
30734,3,Punt,2013122202
30735,4,Fumble,2013122202
30736,5,Touchdown,2013122202
30737,6,Punt,2013122202
30738,7,Punt,2013122202
30739,8,Touchdown,2013122202
30740,9,Punt,2013122202
30741,10,Punt,2013122202
30742,11,Interception,2013122202
30743,12,Interception,2013122202
30744,13,Punt,2013122202
30745,14,Punt,2013122202
30746,15,Touchdown,2013122202
30747,16,Punt,2013122202
30748,17,End of Half,2013122202
30749,18,Touchdown,2013122202
30750,19,Downs,2013122202
30751,20,Touchdown,2013122202
30752,21,Touchdown,2013122202
30753,22,Downs,2013122202
30754,23,Downs,2013122202
30755,24,Punt,2013122202
30756,25,Interception,2013122202
30757,26,End of Game,2013122202
30758,1,Punt,2013122203
30759,2,Field Goal,2013122203
30760,3,Punt,2013122203
30761,4,Downs,2013122203
30762,5,Field Goal,2013122203
30763,6,Touchdown,2013122203
30764,7,Punt,2013122203
30765,8,Punt,2013122203
30766,9,Field Goal,2013122203
30767,10,Field Goal,2013122203
30768,11,Punt,2013122203
30769,12,Field Goal,2013122203
30770,13,Punt,2013122203
30771,14,Touchdown,2013122203
30772,15,Punt,2013122203
30773,16,Punt,2013122203
30774,17,Punt,2013122203
30775,18,Punt,2013122203
30776,19,Punt,2013122203
30777,20,Interception,2013122203
30778,21,Touchdown,2013122203
30779,22,Punt,2013122203
30780,23,Touchdown,2013122203
30781,24,Punt,2013122203
30782,25,Touchdown,2013122203
30783,26,Interception,2013122203
30784,27,Punt,2013122203
30785,28,End of Game,2013122203
30786,1,Punt,2013122204
30787,2,Field Goal,2013122204
30788,3,Touchdown,2013122204
30789,4,Punt,2013122204
30790,5,Downs,2013122204
30791,6,Downs,2013122204
30792,7,Punt,2013122204
30793,8,Field Goal,2013122204
30794,9,Touchdown,2013122204
30795,10,End of Half,2013122204
30796,11,Interception,2013122204
30797,12,Field Goal,2013122204
30798,13,Touchdown,2013122204
30799,14,Punt,2013122204
30800,15,Touchdown,2013122204
30801,16,Punt,2013122204
30802,17,Punt,2013122204
30803,18,Downs,2013122204
30804,19,Punt,2013122204
30805,20,Interception,2013122204
30806,21,End of Game,2013122204
30807,1,Punt,2013122205
30808,2,Touchdown,2013122205
30809,3,Punt,2013122205
30810,4,Punt,2013122205
30811,5,Missed FG,2013122205
30812,6,Punt,2013122205
30813,7,Field Goal,2013122205
30814,8,Fumble,2013122205
30815,9,Touchdown,2013122205
30816,10,Punt,2013122205
30817,11,Field Goal,2013122205
30818,12,Missed FG,2013122205
30819,13,End of Half,2013122205
30820,14,Interception,2013122205
30821,15,Touchdown,2013122205
30822,16,Punt,2013122205
30823,17,Field Goal,2013122205
30824,18,Punt,2013122205
30825,19,Punt,2013122205
30826,20,Interception,2013122205
30827,21,Punt,2013122205
30828,22,Fumble,2013122205
30829,23,End of Game,2013122205
30830,1,Punt,2013122206
30831,2,Downs,2013122206
30832,3,Field Goal,2013122206
30833,4,Punt,2013122206
30834,5,Downs,2013122206
30835,6,Punt,2013122206
30836,7,Touchdown,2013122206
30837,8,Touchdown,2013122206
30838,9,Punt,2013122206
30839,10,Field Goal,2013122206
30840,11,Punt,2013122206
30841,12,Interception,2013122206
30842,13,Missed FG,2013122206
30843,14,Punt,2013122206
30844,15,Touchdown,2013122206
30845,16,Field Goal,2013122206
30846,17,Touchdown,2013122206
30847,18,Interception,2013122206
30848,19,End of Game,2013122206
30849,1,Punt,2013122207
30850,2,Touchdown,2013122207
30851,3,Fumble,2013122207
30852,4,Touchdown,2013122207
30853,5,Punt,2013122207
30854,6,Touchdown,2013122207
30855,7,Punt,2013122207
30856,8,Punt,2013122207
30857,9,Punt,2013122207
30858,10,Field Goal,2013122207
30859,11,Field Goal,2013122207
30860,12,Punt,2013122207
30861,13,Safety,2013122207
30862,14,Touchdown,2013122207
30863,15,Punt,2013122207
30864,16,Fumble,2013122207
30865,17,Touchdown,2013122207
30866,18,Touchdown,2013122207
30867,19,Interception,2013122207
30868,20,Punt,2013122207
30869,21,Touchdown,2013122207
30870,22,Downs,2013122207
30871,23,End of Game,2013122207
30872,1,Punt,2013122208
30873,2,Punt,2013122208
30874,3,Touchdown,2013122208
30875,4,Touchdown,2013122208
30876,5,Fumble,2013122208
30877,6,Touchdown,2013122208
30878,7,Punt,2013122208
30879,8,Fumble,2013122208
30880,9,Punt,2013122208
30881,10,Fumble,2013122208
30882,11,Field Goal,2013122208
30883,12,Punt,2013122208
30884,13,Field Goal,2013122208
30885,14,Field Goal,2013122208
30886,15,Punt,2013122208
30887,16,Field Goal,2013122208
30888,17,Fumble,2013122208
30889,18,Field Goal,2013122208
30890,19,Downs,2013122208
30891,20,Downs,2013122208
30892,21,End of Game,2013122208
30893,1,Punt,2013122209
30894,2,Touchdown,2013122209
30895,3,Punt,2013122209
30896,4,Punt,2013122209
30897,5,Field Goal,2013122209
30898,6,Punt,2013122209
30899,7,Field Goal,2013122209
30900,8,Touchdown,2013122209
30901,9,Interception,2013122209
30902,10,End of Half,2013122209
30903,11,Fumble,2013122209
30904,12,Touchdown,2013122209
30905,13,Interception,2013122209
30906,14,Touchdown,2013122209
30907,15,Punt,2013122209
30908,16,Field Goal,2013122209
30909,17,Field Goal,2013122209
30910,18,Punt,2013122209
30911,19,Touchdown,2013122209
30912,20,Downs,2013122209
30913,21,End of Game,2013122209
30914,1,Punt,2013122210
30915,2,Field Goal,2013122210
30916,3,Field Goal,2013122210
30917,4,Punt,2013122210
30918,5,Fumble,2013122210
30919,6,Touchdown,2013122210
30920,7,Interception,2013122210
30921,8,Field Goal,2013122210
30922,9,End of Half,2013122210
30923,10,Punt,2013122210
30924,11,Touchdown,2013122210
30925,12,Punt,2013122210
30926,13,Punt,2013122210
30927,14,Safety,2013122210
30928,15,Touchdown,2013122210
30929,16,Punt,2013122210
30930,17,Punt,2013122210
30931,18,Punt,2013122210
30932,19,Interception,2013122210
30933,20,Punt,2013122210
30934,21,Punt,2013122210
30935,22,Punt,2013122210
30936,23,Interception,2013122210
30937,24,End of Half,2013122210
30938,25,Fumble,2013122210
30939,26,Punt,2013122210
30940,27,Field Goal,2013122210
30941,1,Interception,2013122211
30942,2,Punt,2013122211
30943,3,Punt,2013122211
30944,4,Punt,2013122211
30945,5,Interception,2013122211
30946,6,Field Goal,2013122211
30947,7,Punt,2013122211
30948,8,Punt,2013122211
30949,9,Field Goal,2013122211
30950,10,Punt,2013122211
30951,11,Interception,2013122211
30952,12,Missed FG,2013122211
30953,13,End of Half,2013122211
30954,14,Punt,2013122211
30955,15,Punt,2013122211
30956,16,Punt,2013122211
30957,17,Punt,2013122211
30958,18,Punt,2013122211
30959,19,Punt,2013122211
30960,20,Punt,2013122211
30961,21,Field Goal,2013122211
30962,22,Fumble,2013122211
30963,23,Interception,2013122211
30964,24,Punt,2013122211
30965,25,Field Goal,2013122211
30966,26,Touchdown,2013122211
30967,27,Touchdown,2013122211
30968,28,Interception,2013122211
30969,29,End of Game,2013122211
30970,1,Punt,2013122212
30971,2,Punt,2013122212
30972,3,Touchdown,2013122212
30973,4,Touchdown,2013122212
30974,5,Punt,2013122212
30975,6,Punt,2013122212
30976,7,Punt,2013122212
30977,8,Punt,2013122212
30978,9,Touchdown,2013122212
30979,10,Field Goal,2013122212
30980,11,End of Half,2013122212
30981,12,Touchdown,2013122212
30982,13,Punt,2013122212
30983,14,Fumble,2013122212
30984,15,Touchdown,2013122212
30985,16,Touchdown,2013122212
30986,17,Interception,2013122212
30987,18,Punt,2013122212
30988,19,Interception,2013122212
30989,20,Field Goal,2013122212
30990,21,Punt,2013122212
30991,22,Touchdown,2013122212
30992,23,Punt,2013122212
30993,24,Fumble,2013122212
30994,25,Touchdown,2013122212
30995,26,End of Game,2013122212
30996,1,Punt,2013122213
30997,2,Field Goal,2013122213
30998,3,Punt,2013122213
30999,4,Fumble,2013122213
31000,5,Touchdown,2013122213
31001,6,Interception,2013122213
31002,7,Interception,2013122213
31003,8,Touchdown,2013122213
31004,9,Punt,2013122213
31005,10,Field Goal,2013122213
31006,11,End of Half,2013122213
31007,12,Punt,2013122213
31008,13,Punt,2013122213
31009,14,Touchdown,2013122213
31010,15,Punt,2013122213
31011,16,Field Goal,2013122213
31012,17,Fumble,2013122213
